repo_key,repo_name,repo_path,origin_url,github_owner,github_repo,html_metadata_ok,stars,forks,archived,license,last_commit_at,first_commit_at,commit_count,days_since_last_commit,repo_age_days,stale_bucket,recently_active_90d
category4_surface_mentions/internet-development__www-sacred,internet-development__www-sacred,../agent-instruction-corpus/clones/category4_surface_mentions/internet-development__www-sacred,https://github.com/internet-development/www-sacred.git,internet-development,www-sacred,True,1500,80,False,MIT,2026-04-09T11:49:44-07:00,2026-04-09T11:49:44-07:00,1,17,17,0-30d,True
category4_surface_mentions/ipfs__kubo,ipfs__kubo,../agent-instruction-corpus/clones/category4_surface_mentions/ipfs__kubo,https://github.com/ipfs/kubo.git,ipfs,kubo,True,17000,3200,False,License,2026-04-20T21:54:08+02:00,2026-04-20T21:54:08+02:00,1,6,6,0-30d,True
category4_surface_mentions/ixartz__SaaS-Boilerplate,ixartz__SaaS-Boilerplate,../agent-instruction-corpus/clones/category4_surface_mentions/ixartz__SaaS-Boilerplate,https://github.com/ixartz/SaaS-Boilerplate.git,ixartz,SaaS-Boilerplate,True,7000,1300,False,MIT,2026-02-20T06:18:02+01:00,2026-02-20T06:18:02+01:00,1,66,66,31-90d,True
category4_surface_mentions/jacob-bd__notebooklm-mcp-cli,jacob-bd__notebooklm-mcp-cli,../agent-instruction-corpus/clones/category4_surface_mentions/jacob-bd__notebooklm-mcp-cli,https://github.com/jacob-bd/notebooklm-mcp-cli.git,jacob-bd,notebooklm-mcp-cli,True,4000,641,False,MIT,2026-04-17T18:04:06-04:00,2026-04-17T18:04:06-04:00,1,9,9,0-30d,True
category4_surface_mentions/jamesmurdza__awesome-ai-devtools,jamesmurdza__awesome-ai-devtools,../agent-instruction-corpus/clones/category4_surface_mentions/jamesmurdza__awesome-ai-devtools,https://github.com/jamesmurdza/awesome-ai-devtools.git,jamesmurdza,awesome-ai-devtools,True,3800,635,False,,2026-04-18T08:41:39-07:00,2026-04-18T08:41:39-07:00,1,8,8,0-30d,True
category4_surface_mentions/jarrodwatts__claude-code-config,jarrodwatts__claude-code-config,../agent-instruction-corpus/clones/category4_surface_mentions/jarrodwatts__claude-code-config,https://github.com/jarrodwatts/claude-code-config.git,jarrodwatts,claude-code-config,True,1000,122,False,,2026-01-21T23:43:30+11:00,2026-01-21T23:43:30+11:00,1,95,95,91-180d,False
category4_surface_mentions/jarrodwatts__claude-hud,jarrodwatts__claude-hud,../agent-instruction-corpus/clones/category4_surface_mentions/jarrodwatts__claude-hud,https://github.com/jarrodwatts/claude-hud.git,jarrodwatts,claude-hud,True,20800,927,False,MIT,2026-04-21T10:06:13+10:00,2026-04-21T10:06:13+10:00,1,6,6,0-30d,True
category4_surface_mentions/jayminwest__overstory,jayminwest__overstory,../agent-instruction-corpus/clones/category4_surface_mentions/jayminwest__overstory,https://github.com/jayminwest/overstory.git,jayminwest,overstory,True,1200,205,False,MIT,2026-03-23T13:47:01-07:00,2026-03-23T13:47:01-07:00,1,34,34,31-90d,True
category4_surface_mentions/jdx__fnox,jdx__fnox,../agent-instruction-corpus/clones/category4_surface_mentions/jdx__fnox,https://github.com/jdx/fnox.git,jdx,fnox,True,1500,67,False,MIT,2026-04-21T01:38:14+00:00,2026-04-21T01:38:14+00:00,1,6,6,0-30d,True
category4_surface_mentions/jeremylongshore__claude-code-plugins-plus-skills,jeremylongshore__claude-code-plugins-plus-skills,../agent-instruction-corpus/clones/category4_surface_mentions/jeremylongshore__claude-code-plugins-plus-skills,https://github.com/jeremylongshore/claude-code-plugins-plus-skills.git,jeremylongshore,claude-code-plugins-plus-skills,True,2000,276,False,MIT,2026-04-20T22:11:49-05:00,2026-04-20T22:11:49-05:00,1,6,6,0-30d,True
category4_surface_mentions/jgravelle__jcodemunch-mcp,jgravelle__jcodemunch-mcp,../agent-instruction-corpus/clones/category4_surface_mentions/jgravelle__jcodemunch-mcp,https://github.com/jgravelle/jcodemunch-mcp.git,jgravelle,jcodemunch-mcp,True,1700,278,False,License,2026-04-19T16:57:04-05:00,2026-04-19T16:57:04-05:00,1,7,7,0-30d,True
category4_surface_mentions/jiep__offensive-ai-compilation,jiep__offensive-ai-compilation,../agent-instruction-corpus/clones/category4_surface_mentions/jiep__offensive-ai-compilation,https://github.com/jiep/offensive-ai-compilation.git,jiep,offensive-ai-compilation,True,1400,158,False,CC-BY-SA-4.0,2026-04-04T07:04:40+00:00,2026-04-04T07:04:40+00:00,1,23,23,0-30d,True
category4_surface_mentions/jnMetaCode__agency-agents-zh,jnMetaCode__agency-agents-zh,../agent-instruction-corpus/clones/category4_surface_mentions/jnMetaCode__agency-agents-zh,https://github.com/jnMetaCode/agency-agents-zh.git,jnMetaCode,agency-agents-zh,True,8700,1700,False,MIT,2026-04-19T20:02:35+08:00,2026-04-19T20:02:35+08:00,1,7,7,0-30d,True
category4_surface_mentions/jnMetaCode__superpowers-zh,jnMetaCode__superpowers-zh,../agent-instruction-corpus/clones/category4_surface_mentions/jnMetaCode__superpowers-zh,https://github.com/jnMetaCode/superpowers-zh.git,jnMetaCode,superpowers-zh,True,1500,170,False,MIT,2026-04-19T20:02:31+08:00,2026-04-19T20:02:31+08:00,1,7,7,0-30d,True
category4_surface_mentions/jsynowiec__node-typescript-boilerplate,jsynowiec__node-typescript-boilerplate,../agent-instruction-corpus/clones/category4_surface_mentions/jsynowiec__node-typescript-boilerplate,https://github.com/jsynowiec/node-typescript-boilerplate.git,jsynowiec,node-typescript-boilerplate,True,2900,564,False,Apache-2.0,2026-04-10T18:27:43+02:00,2026-04-10T18:27:43+02:00,1,16,16,0-30d,True
category4_surface_mentions/jxzhangjhu__Awesome-LLM-RAG,jxzhangjhu__Awesome-LLM-RAG,../agent-instruction-corpus/clones/category4_surface_mentions/jxzhangjhu__Awesome-LLM-RAG,https://github.com/jxzhangjhu/Awesome-LLM-RAG.git,jxzhangjhu,Awesome-LLM-RAG,True,1300,78,False,,2026-04-19T20:38:17-07:00,2026-04-19T20:38:17-07:00,1,7,7,0-30d,True
category4_surface_mentions/kaansenol5__VibeOS,kaansenol5__VibeOS,../agent-instruction-corpus/clones/category4_surface_mentions/kaansenol5__VibeOS,https://github.com/kaansenol5/VibeOS.git,kaansenol5,VibeOS,True,1200,85,False,MIT,2026-01-27T19:28:39+01:00,2026-01-27T19:28:39+01:00,1,89,89,31-90d,True
category4_surface_mentions/kaiban-ai__KaibanJS,kaiban-ai__KaibanJS,../agent-instruction-corpus/clones/category4_surface_mentions/kaiban-ai__KaibanJS,https://github.com/kaiban-ai/KaibanJS.git,kaiban-ai,KaibanJS,True,1400,142,False,MIT,2026-04-17T18:27:34-05:00,2026-04-17T18:27:34-05:00,1,9,9,0-30d,True
category4_surface_mentions/kairichard__awesome-nocode-lowcode,kairichard__awesome-nocode-lowcode,../agent-instruction-corpus/clones/category4_surface_mentions/kairichard__awesome-nocode-lowcode,https://github.com/kairichard/awesome-nocode-lowcode.git,kairichard,awesome-nocode-lowcode,True,1200,166,False,CC0-1.0,2026-04-17T13:06:06+02:00,2026-04-17T13:06:06+02:00,1,9,9,0-30d,True
category4_surface_mentions/keitaoouchi__MarkdownView,keitaoouchi__MarkdownView,../agent-instruction-corpus/clones/category4_surface_mentions/keitaoouchi__MarkdownView,https://github.com/keitaoouchi/MarkdownView.git,keitaoouchi,MarkdownView,True,2200,227,False,MIT,2026-03-06T22:58:27+09:00,2026-03-06T22:58:27+09:00,1,51,51,31-90d,True
category4_surface_mentions/kenryu42__claude-code-safety-net,kenryu42__claude-code-safety-net,../agent-instruction-corpus/clones/category4_surface_mentions/kenryu42__claude-code-safety-net,https://github.com/kenryu42/claude-code-safety-net.git,kenryu42,claude-code-safety-net,True,1300,59,False,MIT,2026-03-27T18:22:09+09:00,2026-03-27T18:22:09+09:00,1,30,30,0-30d,True
category4_surface_mentions/kingkongshot__Pensieve,kingkongshot__Pensieve,../agent-instruction-corpus/clones/category4_surface_mentions/kingkongshot__Pensieve,https://github.com/kingkongshot/Pensieve.git,kingkongshot,Pensieve,True,2500,258,False,MIT,2026-03-20T22:02:58+08:00,2026-03-20T22:02:58+08:00,1,37,37,31-90d,True
category4_surface_mentions/kohya-ss__musubi-tuner,kohya-ss__musubi-tuner,../agent-instruction-corpus/clones/category4_surface_mentions/kohya-ss__musubi-tuner,https://github.com/kohya-ss/musubi-tuner.git,kohya-ss,musubi-tuner,True,1800,263,False,,2026-04-15T18:00:08+09:00,2026-04-15T18:00:08+09:00,1,11,11,0-30d,True
category4_surface_mentions/kohya-ss__sd-scripts,kohya-ss__sd-scripts,../agent-instruction-corpus/clones/category4_surface_mentions/kohya-ss__sd-scripts,https://github.com/kohya-ss/sd-scripts.git,kohya-ss,sd-scripts,True,7000,1200,False,Apache-2.0,2026-04-07T08:53:13+09:00,2026-04-07T08:53:13+09:00,1,20,20,0-30d,True
category4_surface_mentions/langchain-ai__open-swe,langchain-ai__open-swe,../agent-instruction-corpus/clones/category4_surface_mentions/langchain-ai__open-swe,https://github.com/langchain-ai/open-swe.git,langchain-ai,open-swe,True,9700,1100,False,MIT,2026-04-17T13:43:42-07:00,2026-04-17T13:43:42-07:00,1,9,9,0-30d,True
category4_surface_mentions/langgptai__awesome-claude-prompts,langgptai__awesome-claude-prompts,../agent-instruction-corpus/clones/category4_surface_mentions/langgptai__awesome-claude-prompts,https://github.com/langgptai/awesome-claude-prompts.git,langgptai,awesome-claude-prompts,True,5000,527,False,,2026-02-28T09:53:30+08:00,2026-02-28T09:53:30+08:00,1,58,58,31-90d,True
category4_surface_mentions/langwatch__better-agents,langwatch__better-agents,../agent-instruction-corpus/clones/category4_surface_mentions/langwatch__better-agents,https://github.com/langwatch/better-agents.git,langwatch,better-agents,True,1500,149,False,MIT,2026-02-22T14:10:16+01:00,2026-02-22T14:10:16+01:00,1,63,63,31-90d,True
category4_surface_mentions/leerob__directories,leerob__directories,../agent-instruction-corpus/clones/category4_surface_mentions/leerob__directories,https://github.com/leerob/directories.git,leerob,directories,True,3900,672,False,,2026-04-20T17:23:23+02:00,2026-04-20T17:23:23+02:00,1,6,6,0-30d,True
category4_surface_mentions/letta-ai__claude-subconscious,letta-ai__claude-subconscious,../agent-instruction-corpus/clones/category4_surface_mentions/letta-ai__claude-subconscious,https://github.com/letta-ai/claude-subconscious.git,letta-ai,claude-subconscious,True,2700,197,False,MIT,2026-04-15T17:13:09-07:00,2026-04-15T17:13:09-07:00,1,11,11,0-30d,True
category4_surface_mentions/letta-ai__letta-code,letta-ai__letta-code,../agent-instruction-corpus/clones/category4_surface_mentions/letta-ai__letta-code,https://github.com/letta-ai/letta-code.git,letta-ai,letta-code,True,2400,245,False,Apache-2.0,2026-04-20T22:11:17-07:00,2026-04-20T22:11:17-07:00,1,6,6,0-30d,True
category4_surface_mentions/lichess-org__mobile,lichess-org__mobile,../agent-instruction-corpus/clones/category4_surface_mentions/lichess-org__mobile,https://github.com/lichess-org/mobile.git,lichess-org,mobile,True,2200,400,False,GPL-3.0,2026-04-20T13:40:22+02:00,2026-04-20T13:40:22+02:00,1,6,6,0-30d,True
category4_surface_mentions/limecloud__lime,limecloud__lime,../agent-instruction-corpus/clones/category4_surface_mentions/limecloud__lime,https://github.com/limecloud/lime.git,limecloud,lime,True,1400,199,False,,2026-04-20T22:32:26+08:00,2026-04-20T22:32:26+08:00,1,6,6,0-30d,True
category4_surface_mentions/lineofflight__frankfurter,lineofflight__frankfurter,../agent-instruction-corpus/clones/category4_surface_mentions/lineofflight__frankfurter,https://github.com/lineofflight/frankfurter.git,lineofflight,frankfurter,True,1400,149,False,MIT,2026-04-21T00:23:11+02:00,2026-04-21T00:23:11+02:00,1,6,6,0-30d,True
category4_surface_mentions/lingfengQAQ__webnovel-writer,lingfengQAQ__webnovel-writer,../agent-instruction-corpus/clones/category4_surface_mentions/lingfengQAQ__webnovel-writer,https://github.com/lingfengQAQ/webnovel-writer.git,lingfengQAQ,webnovel-writer,True,2900,567,False,GPL-3.0,2026-04-10T18:22:55+08:00,2026-04-10T18:22:55+08:00,1,16,16,0-30d,True
category4_surface_mentions/lst97__claude-code-sub-agents,lst97__claude-code-sub-agents,../agent-instruction-corpus/clones/category4_surface_mentions/lst97__claude-code-sub-agents,https://github.com/lst97/claude-code-sub-agents.git,lst97,claude-code-sub-agents,True,1500,245,False,MIT,2025-08-15T15:06:31+10:00,2025-08-15T15:06:31+10:00,1,255,255,181-365d,False
category4_surface_mentions/luongnv89__claude-howto,luongnv89__claude-howto,../agent-instruction-corpus/clones/category4_surface_mentions/luongnv89__claude-howto,https://github.com/luongnv89/claude-howto.git,luongnv89,claude-howto,True,29300,3600,False,MIT,2026-04-16T23:13:34+02:00,2026-04-16T23:13:34+02:00,1,10,10,0-30d,True
category4_surface_mentions/m4tt72__terminal,m4tt72__terminal,../agent-instruction-corpus/clones/category4_surface_mentions/m4tt72__terminal,https://github.com/m4tt72/terminal.git,m4tt72,terminal,True,1500,286,False,MIT,2026-02-12T21:57:09+01:00,2026-02-12T21:57:09+01:00,1,73,73,31-90d,True
category4_surface_mentions/matt1398__claude-devtools,matt1398__claude-devtools,../agent-instruction-corpus/clones/category4_surface_mentions/matt1398__claude-devtools,https://github.com/matt1398/claude-devtools.git,matt1398,claude-devtools,True,3200,237,False,MIT,2026-04-18T10:47:27+09:00,2026-04-18T10:47:27+09:00,1,9,9,0-30d,True
category4_surface_mentions/mcollina__skills,mcollina__skills,../agent-instruction-corpus/clones/category4_surface_mentions/mcollina__skills,https://github.com/mcollina/skills.git,mcollina,skills,True,1800,132,False,MIT,2026-04-17T08:00:01-07:00,2026-04-17T08:00:01-07:00,1,9,9,0-30d,True
category4_surface_mentions/mercurjs__mercur,mercurjs__mercur,../agent-instruction-corpus/clones/category4_surface_mentions/mercurjs__mercur,https://github.com/mercurjs/mercur.git,mercurjs,mercur,True,1500,345,False,MIT,2026-04-17T15:33:29+02:00,2026-04-17T15:33:29+02:00,1,9,9,0-30d,True
category4_surface_mentions/mergisi__awesome-openclaw-agents,mergisi__awesome-openclaw-agents,../agent-instruction-corpus/clones/category4_surface_mentions/mergisi__awesome-openclaw-agents,https://github.com/mergisi/awesome-openclaw-agents.git,mergisi,awesome-openclaw-agents,True,3100,497,False,MIT,2026-04-13T20:37:26+03:00,2026-04-13T20:37:26+03:00,1,13,13,0-30d,True
category4_surface_mentions/michaelshimeles__ralphy,michaelshimeles__ralphy,../agent-instruction-corpus/clones/category4_surface_mentions/michaelshimeles__ralphy,https://github.com/michaelshimeles/ralphy.git,michaelshimeles,ralphy,True,2800,353,False,,2026-02-05T19:28:20+03:00,2026-02-05T19:28:20+03:00,1,80,80,31-90d,True
category4_surface_mentions/microsoft__apm,microsoft__apm,../agent-instruction-corpus/clones/category4_surface_mentions/microsoft__apm,https://github.com/microsoft/apm.git,microsoft,apm,True,2100,145,False,MIT,2026-04-21T06:48:15+00:00,2026-04-21T06:48:15+00:00,1,6,6,0-30d,True
category4_surface_mentions/microsoft__clarity,microsoft__clarity,../agent-instruction-corpus/clones/category4_surface_mentions/microsoft__clarity,https://github.com/microsoft/clarity.git,microsoft,clarity,True,2600,268,False,MIT,2026-04-15T17:47:15-07:00,2026-04-15T17:47:15-07:00,1,11,11,0-30d,True
category4_surface_mentions/microsoft__skills,microsoft__skills,../agent-instruction-corpus/clones/category4_surface_mentions/microsoft__skills,https://github.com/microsoft/skills.git,microsoft,skills,True,2200,245,False,MIT,2026-04-20T11:58:14-05:00,2026-04-20T11:58:14-05:00,1,6,6,0-30d,True
category4_surface_mentions/midudev__autoskills,midudev__autoskills,../agent-instruction-corpus/clones/category4_surface_mentions/midudev__autoskills,https://github.com/midudev/autoskills.git,midudev,autoskills,True,4300,416,False,License,2026-04-15T05:01:19+02:00,2026-04-15T05:01:19+02:00,1,12,12,0-30d,True
category4_surface_mentions/mindfold-ai__Trellis,mindfold-ai__Trellis,../agent-instruction-corpus/clones/category4_surface_mentions/mindfold-ai__Trellis,https://github.com/mindfold-ai/Trellis.git,mindfold-ai,Trellis,True,6400,351,False,AGPL-3.0,2026-04-20T16:54:33+08:00,2026-04-20T16:54:33+08:00,1,7,7,0-30d,True
category4_surface_mentions/mitsuhiko__agent-stuff,mitsuhiko__agent-stuff,../agent-instruction-corpus/clones/category4_surface_mentions/mitsuhiko__agent-stuff,https://github.com/mitsuhiko/agent-stuff.git,mitsuhiko,agent-stuff,True,2200,154,False,Apache-2.0,2026-04-17T20:42:25+02:00,2026-04-17T20:42:25+02:00,1,9,9,0-30d,True
category4_surface_mentions/mksglu__context-mode,mksglu__context-mode,../agent-instruction-corpus/clones/category4_surface_mentions/mksglu__context-mode,https://github.com/mksglu/context-mode.git,mksglu,context-mode,True,10500,725,False,License,2026-04-21T06:34:51+00:00,2026-04-21T06:34:51+00:00,1,6,6,0-30d,True
category4_surface_mentions/mrexodia__ida-pro-mcp,mrexodia__ida-pro-mcp,../agent-instruction-corpus/clones/category4_surface_mentions/mrexodia__ida-pro-mcp,https://github.com/mrexodia/ida-pro-mcp.git,mrexodia,ida-pro-mcp,True,7900,961,False,MIT,2026-04-19T23:23:37+02:00,2026-04-19T23:23:37+02:00,1,7,7,0-30d,True
category4_surface_mentions/mrwadams__attackgen,mrwadams__attackgen,../agent-instruction-corpus/clones/category4_surface_mentions/mrwadams__attackgen,https://github.com/mrwadams/attackgen.git,mrwadams,attackgen,True,1200,162,False,GPL-3.0,2025-12-29T11:42:36+00:00,2025-12-29T11:42:36+00:00,1,118,118,91-180d,False
category4_surface_mentions/mtymek__opencode-obsidian,mtymek__opencode-obsidian,../agent-instruction-corpus/clones/category4_surface_mentions/mtymek__opencode-obsidian,https://github.com/mtymek/opencode-obsidian.git,mtymek,opencode-obsidian,True,770,58,False,MIT,2026-02-23T19:09:20+01:00,2026-02-23T19:09:20+01:00,1,62,62,31-90d,True
category4_surface_mentions/mubaidr__vite-vue3-browser-extension-v3,mubaidr__vite-vue3-browser-extension-v3,../agent-instruction-corpus/clones/category4_surface_mentions/mubaidr__vite-vue3-browser-extension-v3,https://github.com/mubaidr/vite-vue3-browser-extension-v3.git,mubaidr,vite-vue3-browser-extension-v3,True,782,93,False,MIT,2026-03-04T01:31:06+05:00,2026-03-04T01:31:06+05:00,1,54,54,31-90d,True
category4_surface_mentions/mulesoft__api-console,mulesoft__api-console,../agent-instruction-corpus/clones/category4_surface_mentions/mulesoft__api-console,https://github.com/mulesoft/api-console.git,mulesoft,api-console,True,908,238,False,License,2026-04-07T11:47:52-03:00,2026-04-07T11:47:52-03:00,1,19,19,0-30d,True
category4_surface_mentions/nacro90__numb.nvim,nacro90__numb.nvim,../agent-instruction-corpus/clones/category4_surface_mentions/nacro90__numb.nvim,https://github.com/nacro90/numb.nvim.git,nacro90,numb.nvim,True,848,14,False,MIT,2026-01-17T14:45:44+03:00,2026-01-17T14:45:44+03:00,1,99,99,91-180d,False
category4_surface_mentions/nekename__OpenDeck,nekename__OpenDeck,../agent-instruction-corpus/clones/category4_surface_mentions/nekename__OpenDeck,https://github.com/nekename/OpenDeck.git,nekename,OpenDeck,True,1600,97,False,GPL-3.0,2026-04-15T10:30:53+01:00,2026-04-15T10:30:53+01:00,1,11,11,0-30d,True
category4_surface_mentions/neozhu__CleanArchitectureWithBlazorServer,neozhu__CleanArchitectureWithBlazorServer,../agent-instruction-corpus/clones/category4_surface_mentions/neozhu__CleanArchitectureWithBlazorServer,https://github.com/neozhu/CleanArchitectureWithBlazorServer.git,neozhu,CleanArchitectureWithBlazorServer,True,1200,305,False,MIT,2026-04-12T16:16:19+08:00,2026-04-12T16:16:19+08:00,1,15,15,0-30d,True
category4_surface_mentions/nesquena__hermes-webui,nesquena__hermes-webui,../agent-instruction-corpus/clones/category4_surface_mentions/nesquena__hermes-webui,https://github.com/nesquena/hermes-webui.git,nesquena,hermes-webui,True,4500,547,False,MIT,2026-04-20T21:03:41-07:00,2026-04-20T21:03:41-07:00,1,6,6,0-30d,True
category4_surface_mentions/neuml__txtai,neuml__txtai,../agent-instruction-corpus/clones/category4_surface_mentions/neuml__txtai,https://github.com/neuml/txtai.git,neuml,txtai,True,12400,803,False,Apache-2.0,2026-04-20T10:57:57-04:00,2026-04-20T10:57:57-04:00,1,6,6,0-30d,True
category4_surface_mentions/nextlevelbuilder__ui-ux-pro-max-skill,nextlevelbuilder__ui-ux-pro-max-skill,../agent-instruction-corpus/clones/category4_surface_mentions/nextlevelbuilder__ui-ux-pro-max-skill,https://github.com/nextlevelbuilder/ui-ux-pro-max-skill.git,nextlevelbuilder,ui-ux-pro-max-skill,True,71100,7300,False,MIT,2026-04-03T12:08:19+07:00,2026-04-03T12:08:19+07:00,1,24,24,0-30d,True
category4_surface_mentions/nicedreamzapp__claude-code-local,nicedreamzapp__claude-code-local,../agent-instruction-corpus/clones/category4_surface_mentions/nicedreamzapp__claude-code-local,https://github.com/nicedreamzapp/claude-code-local.git,nicedreamzapp,claude-code-local,True,2300,440,False,,2026-04-20T00:37:37-07:00,2026-04-20T00:37:37-07:00,1,7,7,0-30d,True
category4_surface_mentions/nicobailon__pi-subagents,nicobailon__pi-subagents,../agent-instruction-corpus/clones/category4_surface_mentions/nicobailon__pi-subagents,https://github.com/nicobailon/pi-subagents.git,nicobailon,pi-subagents,True,989,125,False,,2026-04-19T21:53:41-07:00,2026-04-19T21:53:41-07:00,1,7,7,0-30d,True
category4_surface_mentions/nikilster__clawflows,nikilster__clawflows,../agent-instruction-corpus/clones/category4_surface_mentions/nikilster__clawflows,https://github.com/nikilster/clawflows.git,nikilster,clawflows,True,1600,182,False,,2026-04-20T14:22:57-04:00,2026-04-20T14:22:57-04:00,1,6,6,0-30d,True
category4_surface_mentions/noamseg__interview-coach-skill,noamseg__interview-coach-skill,../agent-instruction-corpus/clones/category4_surface_mentions/noamseg__interview-coach-skill,https://github.com/noamseg/interview-coach-skill.git,noamseg,interview-coach-skill,True,1100,218,False,MIT,2026-03-26T23:47:45-04:00,2026-03-26T23:47:45-04:00,1,31,31,31-90d,True
category4_surface_mentions/nteract__semiotic,nteract__semiotic,../agent-instruction-corpus/clones/category4_surface_mentions/nteract__semiotic,https://github.com/nteract/semiotic.git,nteract,semiotic,True,2700,134,False,Apache-2.0,2026-04-20T23:21:44-07:00,2026-04-20T23:21:44-07:00,1,6,6,0-30d,True
category4_surface_mentions/numman-ali__n-skills,numman-ali__n-skills,../agent-instruction-corpus/clones/category4_surface_mentions/numman-ali__n-skills,https://github.com/numman-ali/n-skills.git,numman-ali,n-skills,True,976,99,False,Apache-2.0,2026-03-22T00:26:58+00:00,2026-03-22T00:26:58+00:00,1,36,36,31-90d,True
category4_surface_mentions/numman-ali__openskills,numman-ali__openskills,../agent-instruction-corpus/clones/category4_surface_mentions/numman-ali__openskills,https://github.com/numman-ali/openskills.git,numman-ali,openskills,True,9900,622,False,License,2026-01-18T13:09:49+00:00,2026-01-18T13:09:49+00:00,1,98,98,91-180d,False
category4_surface_mentions/nuxt__ui,nuxt__ui,../agent-instruction-corpus/clones/category4_surface_mentions/nuxt__ui,https://github.com/nuxt/ui.git,nuxt,ui,True,6500,1100,False,MIT,2026-04-20T19:32:21+02:00,2026-04-20T19:32:21+02:00,1,6,6,0-30d,True
category4_surface_mentions/olimorris__codecompanion.nvim,olimorris__codecompanion.nvim,../agent-instruction-corpus/clones/category4_surface_mentions/olimorris__codecompanion.nvim,https://github.com/olimorris/codecompanion.nvim.git,olimorris,codecompanion.nvim,True,6500,406,False,Apache-2.0,2026-04-19T11:02:45+01:00,2026-04-19T11:02:45+01:00,1,7,7,0-30d,True
category4_surface_mentions/op7418__CodePilot,op7418__CodePilot,../agent-instruction-corpus/clones/category4_surface_mentions/op7418__CodePilot,https://github.com/op7418/CodePilot.git,op7418,CodePilot,True,5600,597,False,License,2026-04-21T11:44:47+08:00,2026-04-21T11:44:47+08:00,1,6,6,0-30d,True
category4_surface_mentions/opactorai__Claudable,opactorai__Claudable,../agent-instruction-corpus/clones/category4_surface_mentions/opactorai__Claudable,https://github.com/opactorai/Claudable.git,opactorai,Claudable,True,3900,589,False,MIT,2026-03-04T20:14:44+09:00,2026-03-04T20:14:44+09:00,1,53,53,31-90d,True
category4_surface_mentions/open-gitagent__gitagent,open-gitagent__gitagent,../agent-instruction-corpus/clones/category4_surface_mentions/open-gitagent__gitagent,https://github.com/open-gitagent/gitagent.git,open-gitagent,gitagent,True,289,58,False,MIT,2026-04-20T14:59:01-04:00,2026-04-20T14:59:01-04:00,1,6,6,0-30d,True
category4_surface_mentions/open-mercato__open-mercato,open-mercato__open-mercato,../agent-instruction-corpus/clones/category4_surface_mentions/open-mercato__open-mercato,https://github.com/open-mercato/open-mercato.git,open-mercato,open-mercato,True,1200,240,False,MIT,2026-04-12T13:07:15+02:00,2026-04-12T13:07:15+02:00,1,14,14,0-30d,True
category4_surface_mentions/openakita__openakita,openakita__openakita,../agent-instruction-corpus/clones/category4_surface_mentions/openakita__openakita,https://github.com/openakita/openakita.git,openakita,openakita,True,1700,224,False,Apache-2.0,2026-04-21T11:49:00+08:00,2026-04-21T11:49:00+08:00,1,6,6,0-30d,True
category4_surface_mentions/openedclaude__claude-reviews-claude,openedclaude__claude-reviews-claude,../agent-instruction-corpus/clones/category4_surface_mentions/openedclaude__claude-reviews-claude,https://github.com/openedclaude/claude-reviews-claude.git,openedclaude,claude-reviews-claude,True,1400,665,False,MIT,2026-04-02T03:52:39+08:00,2026-04-02T03:52:39+08:00,1,25,25,0-30d,True
category4_surface_mentions/oraios__serena,oraios__serena,../agent-instruction-corpus/clones/category4_surface_mentions/oraios__serena,https://github.com/oraios/serena.git,oraios,serena,True,23500,1600,False,MIT,2026-04-20T19:58:39+02:00,2026-04-20T19:58:39+02:00,1,6,6,0-30d,True
category4_surface_mentions/paperclipai__paperclip,paperclipai__paperclip,../agent-instruction-corpus/clones/category4_surface_mentions/paperclipai__paperclip,https://github.com/paperclipai/paperclip.git,paperclipai,paperclip,True,59300,10300,False,MIT,2026-04-20T16:03:57-05:00,2026-04-20T16:03:57-05:00,1,6,6,0-30d,True
category4_surface_mentions/peterkrueck__Claude-Code-Development-Kit,peterkrueck__Claude-Code-Development-Kit,../agent-instruction-corpus/clones/category4_surface_mentions/peterkrueck__Claude-Code-Development-Kit,https://github.com/peterkrueck/Claude-Code-Development-Kit.git,peterkrueck,Claude-Code-Development-Kit,True,1300,154,False,MIT,2026-04-08T00:48:42+03:00,2026-04-08T00:48:42+03:00,1,19,19,0-30d,True
category4_surface_mentions/phodal__auto-dev,phodal__auto-dev,../agent-instruction-corpus/clones/category4_surface_mentions/phodal__auto-dev,https://github.com/phodal/auto-dev.git,phodal,auto-dev,True,4500,486,False,MPL-2.0,2026-04-11T09:32:35+08:00,2026-04-11T09:32:35+08:00,1,16,16,0-30d,True
category4_surface_mentions/phpdocker-io__phpdocker.io,phpdocker-io__phpdocker.io,../agent-instruction-corpus/clones/category4_surface_mentions/phpdocker-io__phpdocker.io,https://github.com/phpdocker-io/phpdocker.io.git,phpdocker-io,phpdocker.io,True,911,100,False,License,2026-03-12T14:39:14+00:00,2026-03-12T14:39:14+00:00,1,45,45,31-90d,True
category4_surface_mentions/pingcap__ossinsight,pingcap__ossinsight,../agent-instruction-corpus/clones/category4_surface_mentions/pingcap__ossinsight,https://github.com/pingcap/ossinsight.git,pingcap,ossinsight,True,2400,421,False,Apache-2.0,2026-04-13T12:58:07+08:00,2026-04-13T12:58:07+08:00,1,14,14,0-30d,True
